"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"TF","Factor: BEN; motif: CAGCGRNV","TF:M01240","0.000039890685247239396","4.399128503260512","16245","287","251","21859","RNF213,PYGL,RARS,MYH9,STAT1,MAP2K2,RPS27A,VARS,ECI2,KARS,CTH,HEATR5B,PXK,MYOF,GK,HSPH1,HSPA4,RANBP9,PPP3CC,SCP2,RPL7A,HSP90AB1,ME1,HACL1,FBP1,PIPOX,ASL,ALDH1L1,ACSL5,CPS1,ARG1,HSPA8,AHCY,PAPSS2,FASN,CBS,TAT,SND1,PRDX1,ALDOA,FGGY,HGS,GMPPA,GLS2,ACSL1,ACO1,MYO1C,GDA,ESD,SEC14L2,EPHX2,UOX,CAT,GAPDH,ASS1,BPGM,KRT8,GPI,H2-K1,IDH1,SPATA13,EHHADH,PGM1,NAMPT,TALDO1,MTHFD1,BAAT,UPB1,EPRS,VPS13C,MAOB,ACAD11,SORD,ISG15,TNFAIP3,SEC31A,USP19,RPS3A,NACA,HSD17B4,TKT,ECH1,ATOX1,IDE,SHPK,SDS,IFIH1,CTPS2,ENO1,EIF3A,BHMT,GOT1,PGM3,ACTR3,GSK3A,PKM,MYO1B,METAP2,DPP9,TAP1,RPLP0,ALDH9A1,FNDC3A,FAM120A,GART,KIF5B,ZCCHC6,CAP1,HSP90AA1,AMACR,IIGP1,EEF1E1,VDAC1,CLUH,FARSB,ACOX2,COPB1,ASPDH,SETD3,ATXN2L,UBR2,DDX3X,CPT1A,ABCE1,RPL12,CRAT,MTOR,CCT6A,ECHS1,GAPVD1,PGK1,ANAPC7,PPP2CA,AKR1A1,PBLD2,OASL2,IKBKE,DYNC1H1,ACOX3,PGAM1,ALDH7A1,EEF1G,PPA1,GBE1,ST13,DARS,ACAA1A,OAS3,AIMP2,ESYT1,UBA1,ACTB,GSS,STAT3,SPTAN1,S100A6,PHYH,CLTA,SZT2,PCK1,CLIC1,COPG1,DPYS,FAM129B,GBP5,DDX58,RPS6,ADK,NSF,ADH5,PSMB1,GSTK1,BTF3L4,LAP3,SMARCD2,ELMO3,LARS,ALDH8A1,WIPI2,IQGAP2,BABAM1,HSDL2,CCT5,PAFAH1B1,SLC25A5,OAT,GSTP1,TPI1,HSPA1A,RPSA,PFKL,TCP1,LDHA,EIF3D,ILK,CKAP5,ATIC,ARPC5,CRYZL1,COPA,NARS,SNX6,SAMHD1,OSBP,XRN1,ATP6V1B2,RPS8,EEF2,ACTN4,PITPNA,ALDH2,AP2A2,GLUL,WDR1,UGDH,DHX9,AOX1,IDH3A,CCAR2,VDAC3,PFAS,HSPD1,PITPNB,CTNND1,PTPN6,TGM2,EEF1A1,ANXA2,CAPN1,PRDX6,DNPEP,PFKP,UBE4B,KYNU,ZNFX1,PAK2,IFIT3,IRGM1,CCT7,HPD,HSPA9,MDH1,TRAPPC11,PSMD13,PYCRL,RPL4,PICALM,ALDH1A7,MGST1,CTPS1,USP5"
"TF","Factor: Sp1; motif: NGGGGCGGGGN","TF:M07395","0.00006873008800632082","4.162853099992656","9131","287","165","21859","RNF213,RARS,MYH9,MAP2K2,RPS27A,VARS,ECI2,KARS,HEATR5B,PXK,GK,HSPA4,SCP2,HSP90AB1,ME1,HACL1,CPS1,HSPA8,FASN,CBS,SND1,PRDX1,FGGY,ACO1,MYO1C,ESD,ACOX1,CROT,SEC14L2,EPHX2,GAPDH,ASS1,BPGM,KRT8,GPI,H2-K1,IDH1,EHHADH,PGM1,NAMPT,TALDO1,UPB1,EPRS,VPS13C,MAOB,ACAD11,SORD,ISG15,TNFAIP3,USP19,TKT,ATOX1,IFIH1,ENO1,GOT1,PGM3,ACTR3,GSK3A,PKM,MYO1B,DPP9,TAP1,RPLP0,FAM120A,ZCCHC6,HSP90AA1,AMACR,EEF1E1,CLUH,COPB1,SETD3,ATXN2L,UBR2,DDX3X,CPT1A,RPL12,CRAT,MTOR,CCT6A,ECHS1,GAPVD1,PGK1,WDR61,PBLD2,OASL2,DYNC1H1,ACOX3,PGAM1,ALDH7A1,EEF1G,PPA1,GBE1,DARS,ACAA1A,ESYT1,ACTB,GSS,STAT3,SPTAN1,CLIC1,FAM129B,DDX58,ADK,ADH5,PSMB1,ZBP1,GSTK1,BTF3L4,LAP3,SMARCD2,ELMO3,WIPI2,IQGAP2,BABAM1,HSDL2,SLC25A5,OAT,TPI1,HSPA1A,PFKL,TCP1,LDHA,EIF3D,ILK,CKAP5,ATIC,ARPC5,CRYZL1,COPA,SNX6,OSBP,XRN1,ATP6V1B2,ACTR2,ACTN4,PITPNA,AP2A2,WDR1,UGDH,DHX9,AOX1,IDH3A,CCAR2,HSPD1,TGM2,ANXA2,CAPN1,PRDX6,DNPEP,PFKP,UBE4B,PECR,ZNFX1,PAK2,CCT7,HPD,HSPA9,TRAPPC11,PSMD13,PYCRL,PSMD12,RPL4,PICALM,MGST1,CTPS1"
"TF","Factor: ZF5; motif: GSGCGCGR","TF:M00716","0.00007630683087998055","4.11743658287481","14831","287","235","21859","PYGL,RARS,MYH9,STAT1,MAP2K2,RPS27A,VARS,ECI2,KARS,ACLY,CTH,HEATR5B,PXK,GK,HSPH1,HSPA4,PPP3CC,SCP2,RPL7A,HSP90AB1,UBB,ME1,HACL1,FBP1,ACSL5,CPS1,HSPA8,PAPSS2,FASN,CBS,SND1,PRDX1,ALDOA,FGGY,HGS,GMPPA,GLS2,ACSL1,SELENBP1,ACO1,MYO1C,GDA,ESD,ACOX1,CROT,SEC14L2,CAT,GAPDH,ASS1,KRT8,GPI,H2-K1,IDH1,SPATA13,EHHADH,PGM1,NAMPT,TALDO1,MTHFD1,UPB1,EPRS,VPS13C,MAOB,ACAD11,SORD,ISG15,TNFAIP3,SEC31A,USP19,RPS3A,NACA,HSD17B4,TKT,ECH1,ATOX1,SHPK,SDS,IFIH1,CTPS2,ENO1,EIF3A,BHMT,GOT1,PGM3,ACTR3,GSK3A,PKM,MYO1B,DPP9,TAP1,RPLP0,ALDH9A1,FNDC3A,FAM120A,GART,KIF5B,ZCCHC6,CAP1,HSP90AA1,AMACR,EEF1E1,VDAC1,CLUH,FARSB,COPB1,ASPDH,SETD3,ATXN2L,UBR2,DDX3X,CPT1A,ABCE1,RPL12,CRAT,MTOR,CCT6A,ECHS1,GAPVD1,PGK1,ANAPC7,WDR61,PPP2CA,AKR1A1,PBLD2,OASL2,IKBKE,DYNC1H1,ACOX3,PGAM1,ALDH7A1,EEF1G,PPA1,GBE1,ST13,DARS,ACAA1A,OAS3,AIMP2,TRIM56,IFIT1,ESYT1,UBA1,ACTB,GSS,STAT3,SPTAN1,PHYH,SZT2,CLIC1,COPG1,DPYS,FAM129B,GBP5,DDX58,RPS6,ADK,NSF,ADH5,PSMB1,GSTK1,BTF3L4,LAP3,SMARCD2,ELMO3,WIPI2,IQGAP2,BABAM1,HSDL2,PAFAH1B1,SLC25A5,OAT,GSTP1,TPI1,HSPA1A,RPSA,PFKL,TCP1,LDHA,EIF3D,ILK,CKAP5,ATIC,ARPC5,CRYZL1,COPA,NARS,SNX6,SAMHD1,OSBP,XRN1,ATP6V1B2,RPS8,ACTR2,EEF2,ACTN4,PITPNA,CBR1,ALDH2,AP2A2,GLUL,WDR1,UGDH,DHX9,AOX1,IDH3A,CCAR2,VDAC3,PFAS,HSPD1,PITPNB,PTPN6,TGM2,EEF1A1,ANXA2,CAPN1,PRDX6,DNPEP,PFKP,UBE4B,PECR,ZNFX1,PAK2,IRGM1,CCT7,HSPA9,MDH1,TRAPPC11,PSMD13,PYCRL,PSMD12,RPL4,PICALM,MGST1,CTPS1,USP5"
"TF","Factor: BEN; motif: CAGCGRNV; match class: 1","TF:M01240_1","0.0004322962699437714","3.364218511747926","11990","287","199","21859","RNF213,PYGL,RARS,MYH9,STAT1,MAP2K2,RPS27A,VARS,ECI2,KARS,CTH,HEATR5B,PXK,GK,HSPH1,HSPA4,RANBP9,PPP3CC,SCP2,RPL7A,HSP90AB1,HACL1,FBP1,PIPOX,ASL,ALDH1L1,ACSL5,CPS1,HSPA8,AHCY,PAPSS2,FASN,CBS,SND1,PRDX1,ALDOA,GMPPA,GLS2,ACO1,MYO1C,GDA,ESD,SEC14L2,EPHX2,CAT,ASS1,BPGM,KRT8,GPI,H2-K1,IDH1,EHHADH,PGM1,NAMPT,TALDO1,MTHFD1,EPRS,VPS13C,ACAD11,SORD,SEC31A,USP19,RPS3A,NACA,HSD17B4,TKT,ECH1,IDE,IFIH1,CTPS2,ENO1,EIF3A,BHMT,GOT1,PGM3,ACTR3,GSK3A,PKM,MYO1B,DPP9,TAP1,FNDC3A,FAM120A,GART,KIF5B,ZCCHC6,CAP1,HSP90AA1,EEF1E1,VDAC1,CLUH,FARSB,COPB1,SETD3,ATXN2L,UBR2,DDX3X,CPT1A,ABCE1,RPL12,CRAT,MTOR,CCT6A,ECHS1,GAPVD1,PGK1,ANAPC7,PPP2CA,PBLD2,OASL2,DYNC1H1,ACOX3,PGAM1,ALDH7A1,EEF1G,PPA1,GBE1,DARS,ACAA1A,AIMP2,ESYT1,UBA1,ACTB,STAT3,SPTAN1,S100A6,SZT2,COPG1,DPYS,FAM129B,GBP5,DDX58,RPS6,ADK,NSF,ADH5,GSTK1,BTF3L4,SMARCD2,ELMO3,WIPI2,IQGAP2,HSDL2,CCT5,PAFAH1B1,SLC25A5,OAT,HSPA1A,RPSA,PFKL,LDHA,EIF3D,ILK,ATIC,ARPC5,COPA,NARS,SNX6,SAMHD1,OSBP,XRN1,ATP6V1B2,RPS8,EEF2,ACTN4,PITPNA,ALDH2,AP2A2,GLUL,UGDH,DHX9,AOX1,IDH3A,CCAR2,VDAC3,HSPD1,PITPNB,CTNND1,PTPN6,TGM2,EEF1A1,ANXA2,CAPN1,PRDX6,DNPEP,PFKP,UBE4B,ZNFX1,PAK2,IRGM1,CCT7,HSPA9,MDH1,TRAPPC11,PYCRL,RPL4,PICALM,CTPS1,USP5"
"TF","Factor: SP2; motif: GGGCGGGAC; match class: 1","TF:M01783_1","0.000469427693725739","3.3284312929276827","3292","287","76","21859","RNF213,MYH9,STAT1,MAP2K2,VARS,GK,SCP2,HSP90AB1,HACL1,PAPSS2,SND1,ACO1,MYO1C,ESD,CROT,SEC14L2,EPHX2,GAPDH,ASS1,NAMPT,TALDO1,UPB1,VPS13C,TNFAIP3,TKT,ATOX1,ENO1,PGM3,PKM,TAP1,HSP90AA1,AMACR,EEF1E1,SETD3,CPT1A,CRAT,WDR61,PBLD2,DYNC1H1,ACOX3,PPA1,ACAA1A,ESYT1,SPTAN1,FAM129B,ADK,ADH5,LAP3,SMARCD2,HSDL2,OAT,TPI1,HSPA1A,PFKL,TCP1,LDHA,CKAP5,ATIC,SNX6,ATP6V1B2,ACTR2,ACTN4,PITPNA,IDH3A,HSPD1,TGM2,PRDX6,DNPEP,PFKP,PECR,ZNFX1,PAK2,IRGM1,CCT7,HPD,PYCRL"
"TF","Factor: Sp2; motif: NYSGCCCCGCCCCCY","TF:M03567","0.0005298196889962457","3.275871906621007","6421","287","124","21859","RNF213,RARS,MYH9,MAP2K2,ECI2,KARS,HEATR5B,GK,HSPA4,SCP2,HSP90AB1,ME1,CPS1,HSPA8,FASN,CBS,SND1,PRDX1,FGGY,ACO1,MYO1C,ESD,ACOX1,SEC14L2,EPHX2,BPGM,KRT8,GPI,H2-K1,EHHADH,PGM1,NAMPT,TALDO1,UPB1,VPS13C,MAOB,SORD,ISG15,TKT,IFIH1,ENO1,GOT1,PGM3,PKM,MYO1B,TAP1,FAM120A,ZCCHC6,HSP90AA1,AMACR,EEF1E1,COPB1,SETD3,ATXN2L,UBR2,DDX3X,CPT1A,RPL12,GAPVD1,PGK1,ANAPC7,WDR61,PBLD2,DYNC1H1,ACOX3,ALDH7A1,PPA1,GBE1,DARS,ESYT1,ACTB,GSS,STAT3,SPTAN1,CLIC1,FAM129B,DDX58,ADK,ADH5,PSMB1,BTF3L4,LAP3,SMARCD2,ELMO3,IQGAP2,BABAM1,HSDL2,TPI1,HSPA1A,PFKL,TCP1,EIF3D,ILK,CKAP5,ATIC,ARPC5,CRYZL1,SNX6,OSBP,ATP6V1B2,ACTR2,ACTN4,PITPNA,AP2A2,WDR1,UGDH,DHX9,IDH3A,HSPD1,TGM2,CAPN1,PRDX6,DNPEP,UBE4B,ZNFX1,PAK2,CCT7,HPD,HSPA9,TRAPPC11,PYCRL,RPL4,PICALM,MGST1"
"TF","Factor: GKLF; motif: GCCMCRCCCNNN; match class: 1","TF:M01588_1","0.0007818116074713834","3.106897885933257","2973","287","70","21859","RNF213,MYH9,MAP2K2,ECI2,GK,SCP2,HSP90AB1,PRDX1,ACO1,MYO1C,EPHX2,GAPDH,ASS1,NAMPT,TALDO1,VPS13C,TKT,ATOX1,IFIH1,ENO1,PGM3,TAP1,ALDH9A1,HSP90AA1,AMACR,SETD3,CPT1A,RPL12,CRAT,PGK1,ACOX3,ALDH7A1,EEF1G,PPA1,GBE1,DARS,ESYT1,ACTB,STAT3,SPTAN1,FAM129B,LAP3,SMARCD2,BABAM1,HSDL2,OAT,PFKL,LDHA,CKAP5,CRYZL1,SNX6,ATP6V1B2,PITPNA,WDR1,DHX9,IDH3A,HSPD1,TGM2,EEF1A1,ANXA2,CAPN1,PRDX6,DNPEP,PFKP,UBE4B,PECR,ZNFX1,PAK2,CCT7,PYCRL"
"TF","Factor: Sp1; motif: NNGGGGCGGGGNN; match class: 1","TF:M00932_1","0.001185358714600685","2.92615020307418","4373","287","92","21859","RNF213,MYH9,GK,SCP2,HSP90AB1,ME1,HACL1,HSPA8,FASN,CBS,MYO1C,ACOX1,EPHX2,GAPDH,GPI,PGM1,NAMPT,TALDO1,VPS13C,MAOB,ISG15,TKT,ATOX1,ENO1,PGM3,PKM,MYO1B,ZCCHC6,HSP90AA1,AMACR,CLUH,COPB1,SETD3,ATXN2L,DDX3X,CPT1A,PGK1,WDR61,PBLD2,DYNC1H1,ACOX3,ALDH7A1,EEF1G,PPA1,GBE1,ACAA1A,ESYT1,ACTB,STAT3,SPTAN1,FAM129B,DDX58,ADK,ADH5,PSMB1,LAP3,SMARCD2,ELMO3,WIPI2,IQGAP2,HSDL2,OAT,HSPA1A,PFKL,LDHA,EIF3D,CKAP5,CRYZL1,SNX6,OSBP,ATP6V1B2,PITPNA,AP2A2,DHX9,IDH3A,HSPD1,TGM2,ANXA2,CAPN1,PRDX6,DNPEP,PFKP,UBE4B,PECR,ZNFX1,PAK2,CCT7,PSMD13,PYCRL,PSMD12,PICALM,MGST1"
"TF","Factor: E2F-3; motif: GGCGGGN; match class: 1","TF:M02089_1","0.0014448683250666086","2.8401717295874644","6882","287","129","21859","RARS,MYH9,MAP2K2,HEATR5B,PXK,GK,HSPA4,SCP2,HSP90AB1,ME1,HACL1,HSPA8,PAPSS2,FASN,CBS,SND1,GLS2,ACO1,MYO1C,ACOX1,EPHX2,GAPDH,KRT8,GPI,PGM1,NAMPT,TALDO1,UPB1,VPS13C,MAOB,SORD,SEC31A,TKT,ATOX1,IFIH1,ENO1,GOT1,PGM3,GSK3A,PKM,MYO1B,METAP2,FNDC3A,FAM120A,GART,ZCCHC6,HSP90AA1,AMACR,EEF1E1,CLUH,COPB1,SETD3,ATXN2L,DDX3X,CPT1A,ECHS1,GAPVD1,PGK1,WDR61,PPP2CA,PBLD2,DYNC1H1,ACOX3,ALDH7A1,PPA1,GBE1,ACAA1A,ESYT1,ACTB,STAT3,SPTAN1,PHYH,FAM129B,DDX58,ADK,ADH5,PSMB1,BTF3L4,LAP3,SMARCD2,ELMO3,WIPI2,IQGAP2,HSDL2,OAT,HSPA1A,PFKL,TCP1,LDHA,EIF3D,ILK,CKAP5,ATIC,ARPC5,CRYZL1,SNX6,OSBP,XRN1,ATP6V1B2,RPS8,ACTR2,ACTN4,PITPNA,AP2A2,WDR1,UGDH,IDH3A,HSPD1,PITPNB,TGM2,EEF1A1,ANXA2,CAPN1,PRDX6,DNPEP,PFKP,UBE4B,PECR,ZNFX1,PAK2,CCT7,HPD,TRAPPC11,PSMD13,PYCRL,PSMD12,RPL4,PICALM,MGST1"
"TF","Factor: Klf7; motif: NNNRCCMCGCCCNNNN","TF:M02773","0.001536976715900155","2.813332711701735","4206","287","89","21859","RNF213,MYH9,MAP2K2,ECI2,KARS,GK,HSPA4,SCP2,HSP90AB1,ME1,ASL,PAPSS2,CBS,SND1,PRDX1,GLS2,ACO1,MYO1C,ESD,ACOX1,SEC14L2,BPGM,GPI,NAMPT,TALDO1,UPB1,ACAD11,TKT,PGM3,GSK3A,PKM,MYO1B,TAP1,KIF5B,HSP90AA1,AMACR,EEF1E1,CLUH,SETD3,CPT1A,RPL12,ECHS1,PGK1,WDR61,PPP2CA,PBLD2,ACOX3,ALDH7A1,PPA1,GBE1,ESYT1,ACTB,GSS,STAT3,SPTAN1,DDX58,ADK,ADH5,PSMB1,LAP3,SMARCD2,ELMO3,IQGAP2,HSDL2,HSPA1A,CKAP5,ARPC5,NARS,SNX6,ATP6V1B2,ACTN4,ALDH2,GLUL,UGDH,DHX9,IDH3A,ANXA2,PRDX6,DNPEP,PFKP,UBE4B,PECR,CCT7,HPD,TRAPPC11,PYCRL,PSMD12,RPL4,PICALM"
"TF","Factor: SP2; motif: GNNGGGGGCGGGGSN","TF:M03807","0.0015607000803420047","2.8066805472688316","7102","287","132","21859","RNF213,MYH9,MAP2K2,ECI2,KARS,HEATR5B,PXK,GK,SCP2,RPL7A,HSP90AB1,ME1,HACL1,CPS1,FASN,CBS,SND1,PRDX1,FGGY,ACO1,MYO1C,ESD,ACOX1,SEC14L2,EPHX2,ASS1,BPGM,KRT8,GPI,H2-K1,PGM1,NAMPT,TALDO1,UPB1,EPRS,VPS13C,MAOB,SORD,ISG15,TKT,IFIH1,ENO1,GOT1,PGM3,GSK3A,PKM,MYO1B,TAP1,FAM120A,ZCCHC6,HSP90AA1,AMACR,COPB1,SETD3,ATXN2L,UBR2,DDX3X,CPT1A,RPL12,CRAT,GAPVD1,PGK1,ANAPC7,WDR61,PBLD2,DYNC1H1,ACOX3,PGAM1,ALDH7A1,EEF1G,PPA1,GBE1,DARS,ACAA1A,ESYT1,ACTB,GSS,STAT3,SPTAN1,CLIC1,FAM129B,DDX58,ADK,ADH5,PSMB1,GSTK1,BTF3L4,LAP3,SMARCD2,ELMO3,BABAM1,HSDL2,HSPA1A,PFKL,TCP1,LDHA,EIF3D,ILK,CKAP5,ATIC,ARPC5,CRYZL1,SNX6,OSBP,XRN1,ATP6V1B2,ACTR2,ACTN4,PITPNA,ALDH2,AP2A2,WDR1,UGDH,DHX9,IDH3A,HSPD1,TGM2,CAPN1,PRDX6,DNPEP,UBE4B,PECR,ZNFX1,PAK2,CCT7,HPD,HSPA9,TRAPPC11,PSMD13,PYCRL,PICALM,MGST1"
"TF","Factor: NRF-1; motif: GCGCMTGCGCN","TF:M07052","0.002672140624522609","2.5731406903405203","1912","287","50","21859","MAP2K2,KARS,HEATR5B,PPP3CC,SCP2,HSPA8,HGS,ACOX1,NAMPT,VPS13C,ENO1,EIF3A,KIF5B,HSP90AA1,AMACR,EEF1E1,FARSB,ATXN2L,DDX3X,ABCE1,GAPVD1,PPP2CA,PGAM1,PPA1,ACAA1A,AIMP2,GSS,COPG1,RPS6,ADK,NSF,WIPI2,HSDL2,CCT5,PAFAH1B1,RPSA,ARPC5,SAMHD1,ATP6V1B2,ACTN4,AP2A2,GLUL,DHX9,IDH3A,VDAC3,HSPD1,PITPNB,ZNFX1,CTPS1,USP5"
"TF","Factor: Sp1; motif: NGGGGCGGGGN; match class: 1","TF:M07395_1","0.00300405577528644","2.5222920081944147","4530","287","93","21859","MYH9,MAP2K2,HEATR5B,GK,SCP2,HSP90AB1,ME1,HACL1,FASN,CBS,SND1,MYO1C,ESD,ACOX1,EPHX2,GAPDH,GPI,PGM1,NAMPT,TALDO1,EPRS,VPS13C,MAOB,TNFAIP3,TKT,ATOX1,ENO1,PGM3,PKM,ZCCHC6,HSP90AA1,AMACR,EEF1E1,CLUH,COPB1,ATXN2L,DDX3X,CPT1A,PGK1,WDR61,PBLD2,DYNC1H1,ACOX3,PGAM1,ALDH7A1,PPA1,GBE1,ACAA1A,ESYT1,ACTB,SPTAN1,FAM129B,DDX58,ADK,ADH5,PSMB1,LAP3,SMARCD2,WIPI2,IQGAP2,HSDL2,OAT,HSPA1A,PFKL,LDHA,EIF3D,ILK,CKAP5,ATIC,CRYZL1,SNX6,OSBP,ATP6V1B2,ACTN4,PITPNA,AP2A2,WDR1,IDH3A,HSPD1,TGM2,ANXA2,CAPN1,PRDX6,DNPEP,PFKP,UBE4B,PECR,ZNFX1,PAK2,CCT7,PSMD13,PYCRL,PICALM"
"TF","Factor: Sp1; motif: GGGGCGGGGT","TF:M00008","0.003507236127859994","2.4550349938634537","8351","287","148","21859","RNF213,PYGL,RARS,MYH9,MAP2K2,ECI2,KARS,GK,HSPA4,SCP2,HSP90AB1,ME1,HACL1,ASL,ALDH1L1,ACSL5,ARG1,HSPA8,PAPSS2,FASN,CBS,SND1,PRDX1,GMPPA,GLS2,ACO1,MYO1C,ACOX1,SEC14L2,EPHX2,GAPDH,GPI,EHHADH,PGM1,NAMPT,TALDO1,UPB1,EPRS,VPS13C,ACAD11,SORD,USP19,RPS3A,HSD17B4,TKT,ECH1,SDS,ENO1,PGM3,ACTR3,GSK3A,PKM,MYO1B,TAP1,FAM120A,GART,KIF5B,ZCCHC6,HSP90AA1,AMACR,EEF1E1,CLUH,COPB1,SETD3,UBR2,DDX3X,CPT1A,RPL12,MTOR,CCT6A,ECHS1,GAPVD1,PGK1,WDR61,PPP2CA,PBLD2,DYNC1H1,ACOX3,PGAM1,ALDH7A1,PPA1,GBE1,ACAA1A,OAS3,AIMP2,ESYT1,ACTB,GSS,STAT3,SPTAN1,CLIC1,FAM129B,DDX58,ADK,NSF,PSMB1,ZBP1,BTF3L4,LAP3,SMARCD2,ELMO3,IQGAP2,HSDL2,OAT,GSTP1,TPI1,HSPA1A,PFKL,EIF3D,ILK,ARPC5,CRYZL1,NARS,SNX6,SAMHD1,OSBP,XRN1,ATP6V1B2,RPS8,ACTR2,PITPNA,ALDH2,AP2A2,GLUL,WDR1,UGDH,DHX9,IDH3A,HSPD1,TGM2,ANXA2,CAPN1,PRDX6,DNPEP,UBE4B,PECR,ZNFX1,PAK2,CCT7,HPD,TRAPPC11,PSMD13,PYCRL,PSMD12,RPL4,PICALM,MGST1,CTPS1"
"TF","Factor: E2F-1; motif: GNGGGCGGGRMN; match class: 1","TF:M10209_1","0.003603691649291548","2.443252376610911","10609","287","178","21859","RNF213,RARS,MYH9,MAP2K2,RPS27A,VARS,ECI2,KARS,HEATR5B,PXK,GK,HSPA4,PPP3CC,SCP2,RPL7A,HSP90AB1,ME1,HACL1,ALDH1L1,HSPA8,PAPSS2,FASN,CBS,SND1,ALDOA,GLS2,ACO1,MYO1C,ESD,ACOX1,CROT,SEC14L2,EPHX2,GAPDH,ASS1,KRT8,GPI,H2-K1,IDH1,SPATA13,EHHADH,PGM1,NAMPT,TALDO1,MTHFD1,UPB1,EPRS,VPS13C,MAOB,ACAD11,SORD,TNFAIP3,SEC31A,USP19,RPS3A,TKT,ATOX1,IFIH1,ENO1,GOT1,PGM3,ACTR3,GSK3A,PKM,MYO1B,METAP2,DPP9,TAP1,FNDC3A,FAM120A,GART,KIF5B,ZCCHC6,HSP90AA1,AMACR,EEF1E1,VDAC1,CLUH,COPB1,SETD3,ATXN2L,DDX3X,CPT1A,CRAT,MTOR,CCT6A,ECHS1,GAPVD1,PGK1,WDR61,PPP2CA,PBLD2,DYNC1H1,ACOX3,PGAM1,ALDH7A1,PPA1,GBE1,ACAA1A,AIMP2,ESYT1,ACTB,GSS,STAT3,SPTAN1,PHYH,SZT2,CLIC1,FAM129B,DDX58,RPS6,ADK,NSF,ADH5,PSMB1,GSTK1,BTF3L4,LAP3,SMARCD2,ELMO3,WIPI2,IQGAP2,HSDL2,PAFAH1B1,OAT,TPI1,HSPA1A,PFKL,TCP1,LDHA,EIF3D,ILK,CKAP5,ATIC,ARPC5,CRYZL1,COPA,SNX6,SAMHD1,OSBP,XRN1,ATP6V1B2,RPS8,ACTR2,ACTN4,PITPNA,AP2A2,GLUL,WDR1,UGDH,DHX9,IDH3A,CCAR2,VDAC3,HSPD1,PITPNB,TGM2,EEF1A1,ANXA2,CAPN1,PRDX6,DNPEP,PFKP,UBE4B,PECR,ZNFX1,PAK2,CCT7,HPD,HSPA9,TRAPPC11,PSMD13,PYCRL,PSMD12,RPL4,PICALM,MGST1,CTPS1"
"TF","Factor: ZF5; motif: GSGCGCGR; match class: 1","TF:M00716_1","0.004040474354499728","2.393567645421971","12041","287","196","21859","PYGL,MYH9,STAT1,MAP2K2,RPS27A,VARS,ECI2,KARS,HEATR5B,PXK,GK,HSPH1,HSPA4,PPP3CC,HSP90AB1,UBB,ME1,FBP1,HSPA8,PAPSS2,FASN,CBS,SND1,PRDX1,ALDOA,FGGY,HGS,GMPPA,GLS2,SELENBP1,ACO1,MYO1C,GDA,ESD,ACOX1,CROT,SEC14L2,CAT,GAPDH,ASS1,KRT8,GPI,H2-K1,IDH1,SPATA13,EHHADH,PGM1,NAMPT,TALDO1,MTHFD1,UPB1,EPRS,VPS13C,MAOB,ACAD11,SORD,TNFAIP3,RPS3A,NACA,HSD17B4,TKT,ECH1,ATOX1,SHPK,IFIH1,CTPS2,ENO1,EIF3A,PGM3,ACTR3,GSK3A,PKM,MYO1B,DPP9,TAP1,ALDH9A1,FNDC3A,FAM120A,GART,KIF5B,ZCCHC6,CAP1,HSP90AA1,AMACR,EEF1E1,VDAC1,CLUH,FARSB,COPB1,SETD3,ATXN2L,UBR2,DDX3X,CPT1A,ABCE1,RPL12,CRAT,MTOR,CCT6A,GAPVD1,ANAPC7,WDR61,PPP2CA,PBLD2,DYNC1H1,PGAM1,ALDH7A1,EEF1G,PPA1,GBE1,ST13,DARS,ACAA1A,AIMP2,ESYT1,UBA1,ACTB,GSS,SPTAN1,PHYH,SZT2,COPG1,DPYS,FAM129B,DDX58,RPS6,ADK,NSF,ADH5,PSMB1,GSTK1,BTF3L4,LAP3,SMARCD2,ELMO3,WIPI2,IQGAP2,HSDL2,PAFAH1B1,SLC25A5,OAT,GSTP1,HSPA1A,RPSA,PFKL,TCP1,LDHA,EIF3D,ILK,CKAP5,ARPC5,CRYZL1,COPA,NARS,SNX6,SAMHD1,OSBP,ATP6V1B2,RPS8,ACTR2,EEF2,ACTN4,PITPNA,ALDH2,AP2A2,GLUL,WDR1,UGDH,DHX9,AOX1,IDH3A,CCAR2,VDAC3,PFAS,HSPD1,PITPNB,EEF1A1,ANXA2,CAPN1,PRDX6,DNPEP,PFKP,UBE4B,PECR,ZNFX1,PAK2,CCT7,HSPA9,MDH1,TRAPPC11,PSMD13,RPL4,PICALM,MGST1,CTPS1,USP5"
